,ID,Tweet,Source,Date,Likes,Retweet
1888,1255516953336262657,Nationwide mobile phone data tracking aggregated movements of people in China can accurately predict the geographic… https://t.co/tBjkgK98aV,Sprout Social,2020-04-29 15:19:02,62,38
1889,1255500843798925317,"The Maddox Prize for Standing up for Science recognises the work of those promoting science and evidence, advancing… https://t.co/kVa9eMntU7",Sprout Social,2020-04-29 14:15:01,67,36
1890,1255484734072905728,"Astronomer E. Margaret Burbidge was a co-discoverer of evidence that elements are made in stars, which was outlined… https://t.co/Ey3TLbpVml",Sprout Social,2020-04-29 13:11:01,470,163
1891,1255468626649505795,"World View: “Africa could see COVID-19 mortality rates higher than elsewhere, even in children,” writes… https://t.co/Xeab2Vu1ld",Sprout Social,2020-04-29 12:07:00,26,19
1892,1255314359548608514,"Anders Tegnell, an epidemiologist at Sweden’s Public Health Agency, is the architect of the country’s “trust-based”… https://t.co/U7B3tk0iwT",Sprout Social,2020-04-29 01:54:00,79,49
1893,1255267855211409410,"Genetic testing for SARS-CoV-2 has been hampered, in part, by shortages of the solutions used to store sampling swa… https://t.co/otFmYKlm9L",Sprout Social,2020-04-28 22:49:13,169,103
1894,1255229549186449408,Physicists have long puzzled over the absence of antimatter in our universe. An experiment in Japan may have found… https://t.co/rrEt8cnqmX,Twitter Media Studio,2020-04-28 20:17:00,167,70
1895,1255186773258514434,More than 90 vaccines are being developed against SARS-CoV-2 across the world. At least six groups have begun injec… https://t.co/XIZqEPtGXW,Sprout Social,2020-04-28 17:27:01,3442,2191
1896,1255170666132836358,.@indimansour had five days to convert the final 16 hours of in-class teaching and an exam to an online experience… https://t.co/pJLFD0pb75,Sprout Social,2020-04-28 16:23:01,41,19
1897,1255154558915018752,Researchers hope they will be able to predict how adding and removing control measures affects #COVID19 transmissio… https://t.co/DsQIN4jkUB,Sprout Social,2020-04-28 15:19:01,73,41
1898,1255138451483054088,"A secret cave hidden underneath a Mexican pyramid offers clues about the urban design of Teotihuacan, one of the la… https://t.co/Hu2U22Phwi",Sprout Social,2020-04-28 14:15:00,182,65
1899,1255122345834020864,"World View: Cow urine, bleach and cocaine have all been recommended as COVID-19 cures, and all aren’t real. If a pr… https://t.co/vkWE6AwieI",Sprout Social,2020-04-28 13:11:00,597,321
1900,1255106239559872512,"Over 7,000 people attended the April Meeting of the American Physical Society after it was moved online due to the… https://t.co/cEZyYEP7u0",Sprout Social,2020-04-28 12:07:00,50,10
1901,1254951471453478920,News &amp;amp; Views: A Nature paper reveals a mechanism that enables pancreatic cancer cells to evade an immune respon… https://t.co/WutTPhw5fG,Sprout Social,2020-04-28 01:52:01,202,73
1902,1254905468318896129,"How does a culture that enslaved people, encouraged lynching and developed racial segregation decide who is and is… https://t.co/SRQEKETiTf",Sprout Social,2020-04-27 22:49:13,191,75
1903,1254824390614802432,A paper in Nature identifies Notch3 signaling as the driver for expansion of pathogenic synovial fibroblasts in mod… https://t.co/9P32N6oU2J,Sprout Social,2020-04-27 17:27:02,111,44
1904,1254808276123955200,There is a growing collection of resources aimed at making artificial intelligence technology accessible to bench s… https://t.co/QWqK00rOYH,Sprout Social,2020-04-27 16:23:00,168,69
1905,1254792176128667648,A study published in Nature reports unidirectional radiation from a photonic crystal by merging topological defects… https://t.co/5OPEM3avnp,Sprout Social,2020-04-27 15:19:02,73,15
1906,1254776085234937861,"Environmental monitoring of two hospitals and some public areas in Wuhan, China, reveals hotspots for airborne SARS… https://t.co/z7yLW0OtMX",Sprout Social,2020-04-27 14:15:05,150,82
1907,1254759960275279874,"Comment: “The people who are working on vaccine trials, health care, drug discovery and economic recovery must all… https://t.co/pHojOcNnqs",Sprout Social,2020-04-27 13:11:01,142,69
1908,1254743852193374208,Aid groups fear that it is only a matter of time before #COVID19 strikes in refugee camps. According to advocacy gr… https://t.co/M7tMxlIBKF,Sprout Social,2020-04-27 12:07:01,45,26
1909,1254578511412690944,On the Coronapod: The role of the immune system with #COVID19 and controlling misinformation while communicating ri… https://t.co/iWVafGUYDx,Sprout Social,2020-04-27 01:10:00,85,40
1910,1254543057078423552,"Written before the COVID-19 crisis, Notes From An Apocalypse by Mark O’Connell is an eerily prescient mix of confes… https://t.co/8Do4osYBjs",Sprout Social,2020-04-26 22:49:07,65,27
1911,1254461993953697794,Not all intestinal parasites are bad. New research shows that products from some gut-dwelling worms can ease inflam… https://t.co/7LgaynKOOB,Sprout Social,2020-04-26 17:27:00,210,87
1912,1254445888589705222,News &amp; Views: The development of low-power methods for controlling a property of electrons known as spin could help… https://t.co/YFheZUziHA,Sprout Social,2020-04-26 16:23:00,115,46
1913,1254429782319734784,“Might a disease that forces us apart through social distancing make us closer in the long run?” @GemmaDerrick prov… https://t.co/KsWdnN3mD8,Sprout Social,2020-04-26 15:19:00,100,38
1914,1254413677454901248,Editorial: The coronavirus has shown what happens when there’s a large shock to the world economy. That’s why effor… https://t.co/b1yrTzUtgZ,Sprout Social,2020-04-26 14:15:01,107,67
1915,1254397568987140096,Former World Bank President Jim Yong Kim is working in Massachusetts to create a contact tracing program with the g… https://t.co/fhh7n8DKdT,Sprout Social,2020-04-26 13:11:00,109,36
1916,1254381463413415938,News &amp; Views: A study of cancer-associated mutations in normal endometrial glands of the uterus has now been perfor… https://t.co/mtzr113OoG,Sprout Social,2020-04-26 12:07:00,117,41
1917,1254215619911786496,Editorial: A major finding in particle physics reminds us of the importance of robust preliminary results and paves… https://t.co/g5IjwrsdWI,Sprout Social,2020-04-26 01:08:00,484,150
1918,1254180726901288963,"This week on the Coronapod: The role of antibody testing in controlling the pandemic. Plus, how investment in publi… https://t.co/CnZWmrzZ34",Sprout Social,2020-04-25 22:49:21,103,54
1919,1254099605454761987,"Andrew Digby works to help protect the critically endangered kakapo, a large, flightless, nocturnal parrot. “It’s r… https://t.co/alzbqUxfuS",Sprout Social,2020-04-25 17:27:00,268,65
1920,1254083502859079680,Research in Nature shows how the RLCK BIK1 undergoes subsequent rounds of post-translational modifications to activ… https://t.co/RzqKj2SpL6,Sprout Social,2020-04-25 16:23:01,65,21
1921,1254067396618391554,"A study in Nature shows that ferroelectricity can be stabilized, and even enhanced, in ultrathin films.… https://t.co/lgmG7SBtZP",Sprout Social,2020-04-25 15:19:01,100,32
1922,1254051290390441984,A new paper in Nature identifies retinal circuits that tune the non-light-based inputs influencing circadian timing… https://t.co/tvtIw2Ebp9,Sprout Social,2020-04-25 14:15:01,103,29
1923,1254035183399055360,News &amp; Views: A Nature paper reveals a mechanism that enables pancreatic cancer cells to evade an immune response.… https://t.co/f3ejMl4rs3,Sprout Social,2020-04-25 13:11:01,507,178
1924,1254019075661074432,Jennifer A. Clack made groundbreaking fossil discoveries of the emergence of animals with backbones out of the wate… https://t.co/DPPd07l2C1,Sprout Social,2020-04-25 12:07:00,289,83
1925,1253853232792776706,Here’s what six researchers are doing to navigate the tensions that arise when full-time work and full-time parenti… https://t.co/4UvfPakpER,Sprout Social,2020-04-25 01:08:00,100,32
1926,1253818300305477640,A report in Nature identifies the PfGARP protein as a potential malaria blood stage vaccine candidate. The protein… https://t.co/CkrkBwDAQx,Sprout Social,2020-04-24 22:49:12,135,43
1927,1253737221645107202,"With no children or teaching obligations, the transition to working at home should have been easy, writes… https://t.co/wYVm5HgWKl",Sprout Social,2020-04-24 17:27:01,67,23
1928,1253721114985070593,With politicians touting the potential benefits of malaria drugs hydroxychloroquine and its close chemical cousin c… https://t.co/GkPzlvShOH,Sprout Social,2020-04-24 16:23:01,121,69
1929,1253705012292784128,A Nature paper shows a protein that works with others during development to put the brakes on cell division in the… https://t.co/LZO9MFYHEW,Sprout Social,2020-04-24 15:19:02,90,30
1930,1253688923190177792,Whole-genome sequencing of normal human endometrial glands shows that most are clonal cell populations and frequent… https://t.co/tWoS4T9j7C,Sprout Social,2020-04-24 14:15:06,93,30
1931,1253672794400927746,"After following a star’s motion around a black hole for nearly three decades, astronomers have found that the star’… https://t.co/Xu3nj6JOJZ",Sprout Social,2020-04-24 13:11:00,338,106
1932,1253656692212076545,Pancreatic cancer cells use a normal waste removal process to hide tags on their surfaces that would otherwise let… https://t.co/oWjrd5nO51,Sprout Social,2020-04-24 12:07:01,109,33
1933,1253490593650573312,.@DrTregoning will be detailing his experiences of working from home for Nature during the COVID-19 pandemic. “Hope… https://t.co/a8A1f4UXV5,Sprout Social,2020-04-24 01:07:00,58,18
1934,1253455901295509506,"Analysis of Icelandic genomes published in Nature reveals chromosome fragments of Neanderthal and Denisovan origin,… https://t.co/qxTFnHaRMc",Sprout Social,2020-04-23 22:49:09,134,58
1935,1253374844768522241,This week on the Nature podcast: Denisovan DNA in modern Europeans and the birth of an unusual celestial object. Li… https://t.co/4TOHIkcKh9,Sprout Social,2020-04-23 17:27:04,41,16
1936,1253358936561983490,@EricaMarkwardt It seems to be working for me. Let me know what error message you're getting if you still can't access it. @outdoorpeeps,Twitter Web App,2020-04-23 16:23:51,1,0
1937,1253358726939127810,"News &amp; Views: The mammalian gut must defend against a variety of infectious agents. Neurons, cells not usually thou… https://t.co/yCGP0BanNl",Sprout Social,2020-04-23 16:23:01,198,84
1938,1253342619700248577,"Male ring-tailed lemurs use scent to mark territory and display rank, according to the first study to identify the… https://t.co/YTfO88FDAq",Sprout Social,2020-04-23 15:19:01,76,20
1939,1253326529418817537,World View: @ale_minello wonders how the COVID-19 lockdowns will affect the “maternal wall” in academia. “Academic… https://t.co/SVMaGHL4Va,Sprout Social,2020-04-23 14:15:04,91,34
1940,1253310407642669057,"Coronavirus diaries: @DrTregoning writes how he, in part, links his identity as a scientist to the discovery of new… https://t.co/o3nYSTCTYW",Sprout Social,2020-04-23 13:11:01,44,18
1941,1253294301523718145,Researchers have been using antibody tests to try to reveal the true spread of the coronavirus in communities and c… https://t.co/7f6NT2q8uk,Sprout Social,2020-04-23 12:07:01,80,41
1942,1253128207664111618,A study in Nature identifies a gut-to-brain sugar-sensing pathway that drives a behavioral preference for sugar.… https://t.co/wNoad4G4Lk,Sprout Social,2020-04-23 01:07:01,382,140
1943,1253093545356992512,"The 2018 eruption of the Kīlauea Volcano in Hawai’i may have been activated by extreme rainfall, according to a pap… https://t.co/pegZantxez",Sprout Social,2020-04-22 22:49:17,78,26
1944,1253012445691547650,"A survey of 6,000 people in Germany shows people underestimate the total cost of owning a car by about 50%, accordi… https://t.co/aUrJIoq0Df",Sprout Social,2020-04-22 17:27:01,116,61
1945,1252996339954221056,"A grassroots effort seeks young, healthy volunteers to be intentionally infected with coronavirus to speed the deve… https://t.co/yTq3N8ztNX",Sprout Social,2020-04-22 16:23:01,135,94
1946,1252990738507407361,This week on the Nature cover: Fire and rain. How extreme rainfall might have helped trigger the 2018 Kilauea erupt… https://t.co/m62VCBEJkf,Twitter Web App,2020-04-22 16:00:46,173,58
1947,1252980234019844098,Researchers are investigating how different policies following the #COVID19 pandemic might alter carbon emissions —… https://t.co/mhvfOT14Eu,Sprout Social,2020-04-22 15:19:01,64,26
1948,1252964140433453056,Carbon dioxide released by the burning of fossil fuels isn’t just bad for the planet — it’s also bad for your brain… https://t.co/0VLZv60OSc,Sprout Social,2020-04-22 14:15:04,201,80
1949,1252960088769409024,"RT @nature: World View: “By acting together to demand (a transition to zero-emissions energy), we can all have an impact much larger than w…",Twitter Web App,2020-04-22 13:58:58,0,21
1950,1252948020108439552,World View: The scientific community has a crucial part to play in analysing what constitutes a fair share of emiss… https://t.co/ihtgY4mVwP,Sprout Social,2020-04-22 13:11:01,41,11
1951,1252931913276424192,"Anders Tegnell, an epidemiologist at Sweden’s Public Health Agency, is the architect of the country’s “trust-based”… https://t.co/z8NY5cR0UM",Sprout Social,2020-04-22 12:07:01,166,85
1952,1252765564868743173,"Cases of #COVID19 are likely to surge after current social-distancing measures are eased, according to models. See… https://t.co/aWxNjnAO4w",Sprout Social,2020-04-22 01:06:00,299,171
1953,1252731121072291840,A Nature paper shows a method to switch a novel material between two different nonvolatile states at high speeds an… https://t.co/zZAGPcIJJb,Sprout Social,2020-04-21 22:49:08,84,19
1954,1252650057230430210,"A survey of more than 4,000 researchers in the United States suggests that better coordination at an institutional… https://t.co/Ufti33Fxa8",Sprout Social,2020-04-21 17:27:01,104,47
1955,1252633949765013506,News &amp; Views: A method for identifying atmospheric contamination of volcanic-gas samples reveals variations in the… https://t.co/EcpUJjSkg6,Sprout Social,2020-04-21 16:23:01,123,35
1956,1252617845210521601,Canadian virologist @akelvinlab and her colleagues are now developing and testing vaccines against #COVID19. She sp… https://t.co/aDUaCik8VT,Sprout Social,2020-04-21 15:19:01,244,94
1957,1252601755755479041,"Hong Kong slowed the spread of SARS-CoV-2 through a combination of intensive surveillance, quarantining and social… https://t.co/zGbwrDWVsw",Sprout Social,2020-04-21 14:15:05,96,50
1958,1252585634620936194,A study in Nature describes the key structural transitions and mechanism by which bacterial R-type pyocins attack n… https://t.co/o7eS2eZNEC,Sprout Social,2020-04-21 13:11:01,82,21
1959,1252569524370649089,"World View: “By acting together to demand (a transition to zero-emissions energy), we can all have an impact much l… https://t.co/pneTGFTaMY",Sprout Social,2020-04-21 12:07:00,56,21
1960,1252403182392635392,"When adult brain cells are injured, they revert to an embryonic state, according to a study in Nature. The paper re… https://t.co/kXnF3xxh1T",Sprout Social,2020-04-21 01:06:01,302,130
1961,1252368749509795841,Widespread antibody testing in a California county revealed a much higher prevalence of coronavirus infection than… https://t.co/ZBEF9qwj5K,Sprout Social,2020-04-20 22:49:12,193,116
1962,1252287672518938624,Editorial: It is a sad indictment of the state of our world that the WHO is now having to fight for its future whil… https://t.co/8lKmPRirwi,Sprout Social,2020-04-20 17:27:02,324,132
1963,1252271566051782662,"World View: Without the humanities and social sciences, hard science and technology can do little to resolve comple… https://t.co/5hzO5z71HF",Sprout Social,2020-04-20 16:23:02,105,61
1964,1252255458062225408,"As with most new technologies, there are signs that the promises of #COVID19 antibody tests have been oversold, and… https://t.co/na6HJK3CS4",Sprout Social,2020-04-20 15:19:01,160,108
1965,1252239365696303105,NASA officials have described how they plan to get tubes of Martian dust and rocks collected by Perseverance back t… https://t.co/GgeRR81cWf,Sprout Social,2020-04-20 14:15:04,74,26
1966,1252223242586206208,"News &amp; Views: Evolutionary-tree diagrams, which show the branching relationships between species, are widely used t… https://t.co/vhksXLZ3OM",Sprout Social,2020-04-20 13:11:00,140,60
1967,1252207136580546560,"“Since January, I have spent every day alone in my laboratory, urgently trying to find a cure for COVID‑19.” Li Hua… https://t.co/sBlJ1hmduB",Sprout Social,2020-04-20 12:07:00,194,68
1968,1252039783209197568,"Some optimistic forecasts suggest that a #COVID19 vaccine could be available in 12–18 months, but researchers are a… https://t.co/EcIgGIPNTx",Sprout Social,2020-04-20 01:02:00,346,245
1969,1251925282686189574,A paper in Nature provides evidence for secondary bile acid effects on dendritic cells promoting the differentiatio… https://t.co/6lcwpWGv8X,Sprout Social,2020-04-19 17:27:01,134,46
1970,1251909172775575552,"News &amp; Views: A Nature paper provides evidence that, although most nations are projected to achieve near-universal… https://t.co/FuP4euK86r",Sprout Social,2020-04-19 16:23:00,54,33
1971,1251893069139578890,Trapped Rydberg ions may be the next step towards scaling up quantum computers to sizes where they can be practical… https://t.co/oH5srFuzdd,Sprout Social,2020-04-19 15:19:01,76,30
1972,1251876965663064065,This week on the Coronapod: The role of the immune system with #COVID19 and controlling misinformation while commun… https://t.co/kx7JTbd70Y,Sprout Social,2020-04-19 14:15:02,94,51
1973,1251860856461307910,Research published in Nature shows that the mantle may have retained remnants of primordial nitrogen inherited duri… https://t.co/eWKnkWV9z1,Sprout Social,2020-04-19 13:11:01,88,29
1974,1251844751311110144,A study in Nature identifies the source of efficiency-limiting defects in potential materials for next-generation s… https://t.co/HPQZtdwXYr,Sprout Social,2020-04-19 12:07:01,87,29
1975,1251677394877984770,"Many Italian scientists have had their professional lives upended because they are sequestered at home or, if they… https://t.co/Gavs48vk4i",Sprout Social,2020-04-19 01:02:00,188,82
1976,1251643942698979334,"Stephen Heyman resurrects an obscure figure from US agricultural history in The Planter of Modern Life, a biography… https://t.co/IQS6siLsqm",Sprout Social,2020-04-18 22:49:05,76,29
1977,1251562894841524224,"When adult brain cells are injured, they revert to an embryonic state, according to a study in Nature. The paper re… https://t.co/19sNtAnQo9",Sprout Social,2020-04-18 17:27:01,480,180
1978,1251546789511073794,"A study in Nature delineates the mechanisms underlying hypermutation in brain cancers, which can drive therapy resi… https://t.co/9zowKOitHo",Sprout Social,2020-04-18 16:23:01,118,34
1979,1251530678472228866,The goal is to use AI’s ability to recognize patterns that are too subtle for the human eye to detect to guide phys… https://t.co/jUlMbeduj4,Sprout Social,2020-04-18 15:19:00,144,54
1980,1251514577080156160,A Nature paper reports that any particular model of evolutionary history might not be better supported than any oth… https://t.co/UN6kr9CE9y,Sprout Social,2020-04-18 14:15:01,101,32
1981,1251498467786207233,A trove of ancient artefacts that melted out of a Norwegian glacier have revealed a route that Vikings and others u… https://t.co/G7LM7nerGY,Sprout Social,2020-04-18 13:11:01,142,52
1982,1251482360778043398,"News &amp; Views: In a mirror world, antiparticles should behave in the same way as particles. But a Nature paper repor… https://t.co/ni3RM3awRA",Sprout Social,2020-04-18 12:07:00,187,62
1983,1251314755840741377,"“What has helped me is to try to get some sense of normality and routine back into my life, even if I am less produ… https://t.co/FBUxBlHYCz",Sprout Social,2020-04-18 01:01:00,167,83
1984,1251281651461734402,Nature spoke to the world’s major research funders to find out how they are adapting their funding policies in resp… https://t.co/OWOq69GNWZ,Sprout Social,2020-04-17 22:49:28,67,36
1985,1251233468190724098,An expedition drilling into the seafloor near the South Pole has discovered the root network of an ancient forest.… https://t.co/YMOhO6bre8,Twitter Media Studio,2020-04-17 19:38:00,271,107
1986,1251200506141253634,A study in Nature identifies a gut-to-brain sugar-sensing pathway that drives a behavioral preference for sugar.… https://t.co/QYHZ0LNZZt,Sprout Social,2020-04-17 17:27:01,258,76
1987,1251184400936701955,A key portion of a coronavirus protein could form the basis of a safe and effective vaccine. See updates on the lat… https://t.co/GgLwDBjz12,Sprout Social,2020-04-17 16:23:01,116,58
1988,1251168291059650565,Scientists are volunteering to help battle the coronavirus pandemic in whatever way they can. Many are retooling ac… https://t.co/kZFYj9m3sy,Sprout Social,2020-04-17 15:19:00,112,49
1989,1251152203328352256,A Nature paper shows lithographically defined qubits support full two-qubit logic at temperatures above one kelvin… https://t.co/xANQLZlEgy,Sprout Social,2020-04-17 14:15:05,31,10
1990,1251136081430528000,Editorial: A major finding in particle physics reminds us of the importance of robust preliminary results and paves… https://t.co/CWtfd0hxkM,Sprout Social,2020-04-17 13:11:01,145,47
1991,1251119977614249988,A Nature paper shows a silicon quantum processor unit cell made of two qubits confined to quantum dots that operate… https://t.co/EWEneuFunB,Sprout Social,2020-04-17 12:07:02,88,38
1992,1250952367538913282,"Surgical face masks effectively block the spread of seasonal coronaviruses in respiratory droplets, suggesting that… https://t.co/4CjX74rYgM",Sprout Social,2020-04-17 01:01:00,331,178
1993,1250919200765415425,"A Nature paper shows great progress toward the education-related sustainable development goals has been made, but g… https://t.co/sxLm8AVgc4",Sprout Social,2020-04-16 22:49:13,65,43
1994,1250838121022918657,The gemstone alexandrite has the remarkable ability to change colour under different lighting. Scientists have now… https://t.co/8rRHm3rqWg,Sprout Social,2020-04-16 17:27:02,152,45
1995,1250822017835773954,"A Nature paper reports hints of a difference between the fundamental behaviour of neutrinos and of antineutrinos, t… https://t.co/I0P5PgrhZU",Sprout Social,2020-04-16 16:23:02,85,34
1996,1250805905001758720,"Researchers say their analysis suggests that measures to contain the virus through testing, contact tracing and qua… https://t.co/QAD7zllI4q",Sprout Social,2020-04-16 15:19:01,106,58
1997,1250789813642551301,Cells called fibroblasts can be chemically reprogrammed to produce photoreceptor-like cells that are shown to resto… https://t.co/ZMula9aOh3,Sprout Social,2020-04-16 14:15:04,252,84
1998,1250773692382142465,"World View: Researchers and policymakers can — and must — make sure social-media companies identify, implement and… https://t.co/jm5v4g7ZYb",Sprout Social,2020-04-16 13:11:01,65,34
1999,1250757587739586567,A Nature paper reports that the colonization of the infant gut by viruses may be modulated by breastfeeding. The st… https://t.co/co8NH8kWbe,Sprout Social,2020-04-16 12:07:01,113,50
2000,1250738733508440064,"RT @nresearchnews: We need your help to improve our websites and products. In return for your time, we’ll send you a voucher or make a dona…",Twitter Web App,2020-04-16 10:52:06,0,17
2001,1250589772415983617,Clinical data suggest that the immune system plays a part in the decline and death of people infected with #COVID19… https://t.co/I8ACD3tpbZ,Sprout Social,2020-04-16 01:00:11,286,155
2002,1250556896899104770,"Cases of #COVID19 are likely to surge after current social-distancing measures are eased, according to models. See… https://t.co/Vxqkv7dgWv",Sprout Social,2020-04-15 22:49:33,129,77
2003,1250475731123134464,Scientists in China say government vetting of research might be a response to poor-quality #COVID19 studies and sev… https://t.co/X8XNtNOSGa,Sprout Social,2020-04-15 17:27:01,95,41
2004,1250459624018501633,.@DrTregoning will be detailing his experiences of working from home for Nature during the COVID-19 pandemic. “Hope… https://t.co/iOU5p0VOzr,Sprout Social,2020-04-15 16:23:01,55,18
2005,1250455113480777728,This week on the Nature cover: The mirror crack’d. An indication of matter-antimatter symmetry violation in neutrin… https://t.co/BfPmIeII36,Twitter Web App,2020-04-15 16:05:06,353,135
2006,1250454080046202881,Research in Nature reports an enzyme that can break down the common plastic PET. The monomers can then be re-made i… https://t.co/08dWZS7bgb,Twitter Web App,2020-04-15 16:00:59,95,49
2007,1250443518805291008,"The number of reported #COVID19 cases worldwide has passed two million, according to data compiled by Johns Hopkins… https://t.co/xQjg2vMb5A",Sprout Social,2020-04-15 15:19:01,38,32
2008,1250427430981865473,A study in Nature shows that optical spectroscopy provides a powerful tool for investigating strongly correlated el… https://t.co/Py24e32kOa,Sprout Social,2020-04-15 14:15:06,73,17
2009,1250411305196027904,"Pancreatic cancer is rare — it is the 14th most common cancer worldwide. But it’s one of the most lethal, killing m… https://t.co/q2kDiW3KOb",Sprout Social,2020-04-15 13:11:01,160,63
2010,1250395198355574789,A thunderstorm that at first seemed unexceptional to scientists turned out to produce some of the biggest hailstone… https://t.co/ew73RX2GsA,Sprout Social,2020-04-15 12:07:01,77,30
2011,1250227090798129156,"A scientist exploring deep inside a cave in France has discovered huge dinosaur footprints, measuring up to 1.25 me… https://t.co/4kQEljYok3",Sprout Social,2020-04-15 00:59:01,266,87
2012,1250194559528841216,Here’s what six researchers are doing to navigate the tensions that arise when full-time work and full-time parenti… https://t.co/a4l9sXwcOI,Sprout Social,2020-04-14 22:49:45,84,34
2013,1250113345371475970,"With his essay collection Quantum Legacies, David Kaiser reminds us that, up close, the business of doing science i… https://t.co/Z4oTvKBboH",Sprout Social,2020-04-14 17:27:02,91,33
2014,1250097236366831618,A new analysis suggests that bats and rodents are “unexceptional” in their propensity to host viruses that infect h… https://t.co/itCC2AAWCQ,Sprout Social,2020-04-14 16:23:01,178,111
2015,1250081131661332480,Researchers have pinpointed a group of sensory neurons in the throat that trigger protective responses when water o… https://t.co/Mx6jcnZeRk,Sprout Social,2020-04-14 15:19:01,144,38
2016,1250065037588410369,"A paper in Nature shows that in certain scenarios, separase regulates the minimal length of mitosis by inducing apo… https://t.co/fJ0Rwe5mOu",Sprout Social,2020-04-14 14:15:04,135,40
2017,1250048917724684289,"The scientific pause could imperil weather forecasts in the near term, and threaten long-standing climate studies.… https://t.co/mtSkzIvQoV",Sprout Social,2020-04-14 13:11:01,92,47
2018,1250032813224722432,A paper in Nature shows that the gluconeogenic phosphoenolpyruvate carboxykinase (PCK1) also functions as a protein… https://t.co/ja52ElaXPW,Sprout Social,2020-04-14 12:07:01,110,50
2019,1249864703460941824,"A study in Nature describes the structure of Mpro, the main protease from SARS-CoV-2. Through structure-based scree… https://t.co/yokkFkJ2Nf",Sprout Social,2020-04-14 00:59:01,743,338
2020,1249832031837700096,A Nature paper reports a method for the continuous production of high strength nanocomposite films via the alignmen… https://t.co/3zdGRzzaru,Sprout Social,2020-04-13 22:49:11,83,24
2021,1249750955912056836,"Lacking sufficient tests, thousands of health-care workers are fanning out across India to trace and quarantine peo… https://t.co/hVvoYd7QSQ",Sprout Social,2020-04-13 17:27:01,65,39
2022,1249734849880977409,"This week on the Coronapod: Should you be wearing a mask? Plus, how labs are retooling to provide #COVID19 testing. https://t.co/tvmfEb36OQ",Sprout Social,2020-04-13 16:23:01,58,28
2023,1249718744772939783,A new case of Ebola has been recorded in the Democratic Republic of the Congo. It was the first such report in 52 d… https://t.co/mrjgYyOI33,Sprout Social,2020-04-13 15:19:02,149,86
2024,1249702645738192897,News &amp; Views: Will mature forests absorb enough carbon from the atmosphere to mitigate climate change as levels of… https://t.co/FJ9idBFoPp,Sprout Social,2020-04-13 14:15:03,73,32
2025,1249686529917833224,The grandeur of the UK’s Foreign and Commonwealth Office building reminds @CGMundell of scientists’ role in tacklin… https://t.co/xImYkZJln0,Sprout Social,2020-04-13 13:11:01,38,12
2026,1249670424780210176,"A Nature paper shows a way to cool molecules of sodium lithium down to 200 billionths of a Kelvin, just a hair abov… https://t.co/85TYNosdqd",Sprout Social,2020-04-13 12:07:01,106,31
2027,1249497533925199873,The true performance of simulations and models in this pandemic might become clear only months or years from now. B… https://t.co/zR40ORTtMW,Sprout Social,2020-04-13 00:40:01,124,75
2028,1249469639190622210,"News &amp; Views: Silicon used for electronics has a cubic crystal lattice, which makes the material unsuitable for pho… https://t.co/MRZBTHqqaE",Sprout Social,2020-04-12 22:49:10,186,56
2029,1249388565101981700,"“What has helped me is to try to get some sense of normality and routine back into my life, even if I am less produ… https://t.co/AdL5RO5ljC",Sprout Social,2020-04-12 17:27:01,124,55
2030,1249372459356360709,"Using the radioactive carbon spewed into the atmosphere by nuclear-bomb tests, scientists have developed a method f… https://t.co/TivMx6RtIw",Sprout Social,2020-04-12 16:23:01,95,35
2031,1249356355514839040,Researchers identify in a Nature paper distinct cellular pathways in terrestrial plants that control the level and… https://t.co/lGfqlsGRgM,Sprout Social,2020-04-12 15:19:01,142,62
2032,1249340261651615746,Researchers are tracking daily #COVID19  death rates in part because of a lack of testing in many countries — and t… https://t.co/SKiCbo5RWc,Sprout Social,2020-04-12 14:15:04,153,93
2033,1249324144967196673,"A report in Nature surveys more than 60,000 cancer samples to find a high frequency of multiple mutations in the sa… https://t.co/DliNWVID9V",Sprout Social,2020-04-12 13:11:02,167,62
2034,1249308036977569792,"Improper removal of faulty brain cells during neurodevelopment may cause lifelong behavioral issues, according to a… https://t.co/mKjbv9GxRC",Sprout Social,2020-04-12 12:07:01,195,76
2035,1249135143312334849,A vast ozone hole — likely the biggest on record in the north — has opened in the skies above the Arctic. It rivals… https://t.co/LfTf9tFLXw,Sprout Social,2020-04-12 00:40:00,393,311
2036,1249107348347551745,"Some optimistic forecasts suggest that a #COVID19 vaccine could be available in 12–18 months, but researchers are a… https://t.co/yCJC96cmsn",Sprout Social,2020-04-11 22:49:33,653,501
2037,1249026177668349954,News &amp; Views: A Nature paper estimates the timing and synchrony of climate impacts on organisms globally by asking… https://t.co/oV0rMIcXEc,Sprout Social,2020-04-11 17:27:01,85,39
2038,1249010070823882764,"Ditching cars altogether is one of the most effective steps that people can take to shrink their carbon footprint,… https://t.co/mZ3mHrN9A0",Sprout Social,2020-04-11 16:23:01,102,39
2039,1248993972611137537,"A human binary protein interactome map that includes around 53,000 protein–protein interactions involving more than… https://t.co/ic3lqcocA6",Sprout Social,2020-04-11 15:19:02,375,153
2040,1248977869264519170,The lockdowns implemented worldwide to stem the spread of COVID-19 have triggered cleaner air over urban regions no… https://t.co/vlPxgTl2e6,Sprout Social,2020-04-11 14:15:03,223,103
2041,1248961755885318150,A study in Nature demonstrates efficient light emission from silicon alloys. https://t.co/XT4lQyWf7t https://t.co/j38KrFw4aW,Sprout Social,2020-04-11 13:11:01,74,22
